study_accession,secondary_study_accession,Biosample #,secondary_sample_accession,experiment_accession,run_accession,submission_accession,tax_id,scientific_name,instrument_platform,base_count,fastq_ftp,submitted_ftp,submitted_format,sra_ftp,sample_title,LabID,Species,Azithromycin,Clindamycin,Erythromycin,Telithromycin,Florfenicol,Gentamicin,Ciprofloxacin,Nalidixic Acid,Tetracycline,TetO,Tet32/O/32,blaOXA,aph3'-III,aadE,aph3'-VIIa,gyrase A,23S rRNA
PRJNA600010,SRP327195,SAMN20084186,SRS9410823,SRX11364492,SRR15053995,SRA1255281,197,Campylobacter jejuni,ILLUMINA,135889577,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/095/SRR15053995/SRR15053995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/095/SRR15053995/SRR15053995_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/095/SRR15053995,C. jejuni-MBS2760A,CJ-MBS2760A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,X,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084185,SRS9410822,SRX11364491,SRR15053996,SRA1255281,197,Campylobacter jejuni,ILLUMINA,129936333,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/096/SRR15053996/SRR15053996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/096/SRR15053996/SRR15053996_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/096/SRR15053996,C. jejuni-MBS2759A,CJ-MBS2759A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,X,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084184,SRS9410821,SRX11364490,SRR15053997,SRA1255281,197,Campylobacter jejuni,ILLUMINA,110191521,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/097/SRR15053997/SRR15053997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/097/SRR15053997/SRR15053997_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/097/SRR15053997,C. jejuni-MBS2752A,CJ-MBS2752A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084183,SRS9410820,SRX11364489,SRR15053998,SRA1255281,197,Campylobacter jejuni,ILLUMINA,192471133,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/098/SRR15053998/SRR15053998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/098/SRR15053998/SRR15053998_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/098/SRR15053998,C. jejuni-MBS2720A,CJ-MBS2720A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084182,SRS9410819,SRX11364488,SRR15053999,SRA1255281,197,Campylobacter jejuni,ILLUMINA,120457379,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/099/SRR15053999/SRR15053999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/099/SRR15053999/SRR15053999_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/099/SRR15053999,C. jejuni-MBS2712A,CJ-MBS2712A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084065,SRS9410818,SRX11364487,SRR15054000,SRA1255281,195,Campylobacter coli,ILLUMINA,112262948,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/000/SRR15054000/SRR15054000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/000/SRR15054000/SRR15054000_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/000/SRR15054000,C. coli-MBS2568A,CC-MBS2568A,C. coli,S,S,S,S,S,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084181,SRS9410817,SRX11364486,SRR15054001,SRA1255281,197,Campylobacter jejuni,ILLUMINA,116438783,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/001/SRR15054001/SRR15054001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/001/SRR15054001/SRR15054001_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/001/SRR15054001,C. jejuni-MBS2694A,CJ-MBS2694A,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084165,SRS9410816,SRX11364485,SRR15054002,SRA1255281,197,Campylobacter jejuni,ILLUMINA,116539924,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/002/SRR15054002/SRR15054002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/002/SRR15054002/SRR15054002_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/002/SRR15054002,C. jejuni-MBS2113A,CJ-MBS2113A,C. jejuni,R,R,R,I,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,X
PRJNA600010,SRP327195,SAMN20084164,SRS9410813,SRX11364484,SRR15054003,SRA1255281,197,Campylobacter jejuni,ILLUMINA,143827389,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/003/SRR15054003/SRR15054003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/003/SRR15054003/SRR15054003_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/003/SRR15054003,C. jejuni-MBS2111A,CJ-MBS2111A,C. jejuni,R,R,R,I,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,X
PRJNA600010,SRP327195,SAMN20084163,SRS9410814,SRX11364483,SRR15054004,SRA1255281,197,Campylobacter jejuni,ILLUMINA,192929376,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/004/SRR15054004/SRR15054004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/004/SRR15054004/SRR15054004_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/004/SRR15054004,C. jejuni-MBS1826A,CJ-MBS1826A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084162,SRS9410812,SRX11364482,SRR15054005,SRA1255281,197,Campylobacter jejuni,ILLUMINA,150119414,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/005/SRR15054005/SRR15054005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/005/SRR15054005/SRR15054005_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/005/SRR15054005,C. jejuni-MBS1809A,CJ-MBS1809A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084063,SRS9410815,SRX11364481,SRR15054006,SRA1255281,195,Campylobacter coli,ILLUMINA,144698590,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/006/SRR15054006/SRR15054006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/006/SRR15054006/SRR15054006_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/006/SRR15054006,C. coli-MBS2025A,CC-MBS2025A,C. coli,S,S,S,S,S,S,R,R,S,NA,NA,X,NA,NA,NA,X,NA
PRJNA600010,SRP327195,SAMN20084161,SRS9410811,SRX11364480,SRR15054007,SRA1255281,197,Campylobacter jejuni,ILLUMINA,113137816,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/007/SRR15054007/SRR15054007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/007/SRR15054007/SRR15054007_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/007/SRR15054007,C. jejuni-MBS1777A,CJ-MBS1777A,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084160,SRS9410810,SRX11364479,SRR15054008,SRA1255281,197,Campylobacter jejuni,ILLUMINA,183080298,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/008/SRR15054008/SRR15054008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/008/SRR15054008/SRR15054008_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/008/SRR15054008,C. jejuni-MBS1772A,CJ-MBS1772A,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084159,SRS9410809,SRX11364478,SRR15054009,SRA1255281,197,Campylobacter jejuni,ILLUMINA,186568204,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/009/SRR15054009/SRR15054009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/009/SRR15054009/SRR15054009_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/009/SRR15054009,C. jejuni-MBS1771A,CJ-MBS1771A,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084158,SRS9410808,SRX11364477,SRR15054010,SRA1255281,197,Campylobacter jejuni,ILLUMINA,142082425,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/010/SRR15054010/SRR15054010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/010/SRR15054010/SRR15054010_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/010/SRR15054010,C. jejuni-MBS1766A,CJ-MBS1766A,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084157,SRS9410807,SRX11364476,SRR15054011,SRA1255281,197,Campylobacter jejuni,ILLUMINA,37793537,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/011/SRR15054011/SRR15054011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/011/SRR15054011/SRR15054011_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/011/SRR15054011,C. jejuni-MBS1595R,CJ-MBS1595R,C. jejuni,S,S,S,S,S,S,R,R,S,NA,NA,X,NA,NA,NA,X,NA
PRJNA600010,SRP327195,SAMN20084156,SRS9410806,SRX11364475,SRR15054012,SRA1255281,197,Campylobacter jejuni,ILLUMINA,109432603,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15054012/SRR15054012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15054012/SRR15054012_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/012/SRR15054012,C. jejuni-MBS1520R,CJ-MBS1520R,C. jejuni,R,R,R,I,S,S,S,S,R,X,NA,NA,X,NA,NA,NA,X
PRJNA600010,SRP327195,SAMN20084155,SRS9410805,SRX11364474,SRR15054013,SRA1255281,197,Campylobacter jejuni,ILLUMINA,103990711,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15054013/SRR15054013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15054013/SRR15054013_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/013/SRR15054013,C. jejuni-MBS1488R,CJ-MBS1488R,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084154,SRS9410804,SRX11364473,SRR15054014,SRA1255281,197,Campylobacter jejuni,ILLUMINA,169475739,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15054014/SRR15054014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15054014/SRR15054014_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/014/SRR15054014,C. jejuni-MBS1468R,CJ-MBS1468R,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084153,SRS9410803,SRX11364472,SRR15054015,SRA1255281,197,Campylobacter jejuni,ILLUMINA,77392370,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15054015/SRR15054015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15054015/SRR15054015_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/015/SRR15054015,C. jejuni-MBS1467R,CJ-MBS1467R,C. jejuni,S,S,S,S,S,S,S,S,S,NA,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084152,SRS9410802,SRX11364471,SRR15054016,SRA1255281,197,Campylobacter jejuni,ILLUMINA,128586691,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15054016/SRR15054016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15054016/SRR15054016_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/016/SRR15054016,C. jejuni-MBS1447R,CJ-MBS1447R,C. jejuni,S,S,S,S,S,S,R,R,R,X,NA,X,X,NA,NA,X,NA
PRJNA600010,SRP327195,SAMN20084062,SRS9410801,SRX11364470,SRR15054017,SRA1255281,195,Campylobacter coli,ILLUMINA,83501006,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15054017/SRR15054017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15054017/SRR15054017_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/017/SRR15054017,C. coli-MBS1756A,CC-MBS1756A,C. coli,R,R,R,I,S,S,S,S,R,X,NA,X,NA,X,NA,NA,X
PRJNA600010,SRP327195,SAMN20084139,SRS9410800,SRX11364469,SRR15054018,SRA1255281,197,Campylobacter jejuni,ILLUMINA,174947130,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15054018/SRR15054018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15054018/SRR15054018_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/018/SRR15054018,C. jejuni-MBS1214R,CJ-MBS1214R,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,NA,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084138,SRS9410799,SRX11364468,SRR15054019,SRA1255281,197,Campylobacter jejuni,ILLUMINA,152843447,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/019/SRR15054019/SRR15054019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/019/SRR15054019/SRR15054019_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/019/SRR15054019,C. jejuni-MBS1203R,CJ-MBS1203R,C. jejuni,S,S,S,S,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,NA
PRJNA600010,SRP327195,SAMN20084137,SRS9410798,SRX11364467,SRR15054020,SRA1255281,197,Campylobacter jejuni,ILLUMINA,115639164,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/020/SRR15054020/SRR15054020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/020/SRR15054020/SRR15054020_2.fastq.gz,NA,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/020/SRR15054020,C. jejuni-MBS1203A,CJ-MBS1203A,C. jejuni,R,S,R,I,S,S,S,S,R,X,NA,X,NA,NA,NA,NA,X
