isolate_id,taxon_name,sample_name,AMC,AMI,AMP,AMS,AMX,AZT,CAZ,CEP,CFZ,CHL,CIP,CL,CLI,CRO,CTX,CXM,DOR,DOX,ERP,ERY,FA,FEP,FOX,GEN,IMI,KAN,LEV,MET,MIN,MRP,NAL,NIT,NMN,OFL,OXA,PEN,PTZ,RIF,SIZ,SPT,STR,SXT,TCC,TET,TGC,TMP,TOB,study_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,sample_accession
133206,Klebsiella pneumoniae,SAMEA2273543,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380938,ERX452585,ERR486753,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486753/ERR486753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486753/ERR486753_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486753/12082_4#72.bam,NA,NA
113488,Klebsiella pneumoniae,SAMEA2273545,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,I,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,PRJEB5065,ERS380940,ERX452130,ERR486298,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486298/ERR486298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486298/ERR486298_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486298/12045_6#13.bam,NA,NA
113489,Klebsiella pneumoniae,SAMEA2273546,S,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380941,ERX452131,ERR486299,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486299/ERR486299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486299/ERR486299_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486299/12045_6#14.bam,NA,NA
113490,Klebsiella pneumoniae,SAMEA2273549,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,I,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380944,ERX452134,ERR486302,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486302/ERR486302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486302/ERR486302_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486302/12045_6#17.bam,NA,NA
113491,Klebsiella pneumoniae,SAMEA2273552,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,I,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,PRJEB5065,ERS380947,ERX452137,ERR486305,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486305/ERR486305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486305/ERR486305_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486305/12045_6#20.bam,NA,NA
113494,Klebsiella pneumoniae,SAMEA2273557,R,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,S,S,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380952,ERX452142,ERR486310,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486310/ERR486310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486310/ERR486310_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486310/12045_6#25.bam,NA,NA
113495,Klebsiella pneumoniae,SAMEA2273558,R,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,PRJEB5065,ERS380953,ERX452143,ERR486311,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486311/ERR486311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486311/ERR486311_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486311/12045_6#26.bam,NA,NA
133207,Klebsiella pneumoniae,SAMEA2273559,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380954,ERX452144,ERR486312,1463165,Klebsiella quasipneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486312/ERR486312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486312/ERR486312_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486312/12045_6#27.bam,NA,NA
113496,Klebsiella pneumoniae,SAMEA2273563,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380958,ERX452148,ERR486316,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486316/ERR486316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486316/ERR486316_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486316/12045_6#32.bam,NA,NA
113497,Klebsiella pneumoniae,SAMEA2273564,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380959,ERX452586,ERR486754,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486754/ERR486754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486754/ERR486754_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486754/12082_4#73.bam,NA,NA
113499,Klebsiella pneumoniae,SAMEA2273569,S,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380964,ERX452153,ERR486321,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486321/ERR486321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486321/ERR486321_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486321/12045_6#37.bam,NA,NA
113500,Klebsiella pneumoniae,SAMEA2273570,S,NA,NA,NA,NA,NA,S,NA,NA,NA,I,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380965,ERX452154,ERR486322,1463165,Klebsiella quasipneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486322/ERR486322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486322/ERR486322_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486322/12045_6#38.bam,NA,NA
113501,Klebsiella pneumoniae,SAMEA2273571,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380966,ERX452155,ERR486323,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486323/ERR486323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486323/ERR486323_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486323/12045_6#39.bam,NA,NA
113502,Klebsiella pneumoniae,SAMEA2273574,I,NA,NA,NA,NA,NA,S,NA,NA,NA,S,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380969,ERX452158,ERR486326,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486326/ERR486326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486326/ERR486326_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486326/12045_6#42.bam,NA,NA
113504,Klebsiella pneumoniae,SAMEA2273576,S,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380971,ERX452160,ERR486328,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486328/ERR486328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486328/ERR486328_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486328/12045_6#45.bam,NA,NA
113505,Klebsiella pneumoniae,SAMEA2273577,R,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380972,ERX452587,ERR486755,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486755/ERR486755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486755/ERR486755_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486755/12082_4#74.bam,NA,NA
113508,Klebsiella pneumoniae,SAMEA2273581,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380976,ERX452164,ERR486332,1463165,Klebsiella quasipneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486332/ERR486332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486332/ERR486332_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486332/12045_6#49.bam,NA,NA
113509,Klebsiella pneumoniae,SAMEA2273582,S,NA,NA,NA,NA,NA,S,NA,NA,NA,S,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380977,ERX452165,ERR486333,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486333/ERR486333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486333/ERR486333_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486333/12045_6#50.bam,NA,NA
113510,Klebsiella pneumoniae,SAMEA2273584,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,S,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380979,ERX452167,ERR486335,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486335/ERR486335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486335/ERR486335_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486335/12045_6#52.bam,NA,NA
113511,Klebsiella pneumoniae,SAMEA2273585,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380980,ERX452168,ERR486336,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486336/ERR486336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486336/ERR486336_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486336/12045_6#53.bam,NA,NA
113512,Klebsiella pneumoniae,SAMEA2273586,S,NA,NA,NA,NA,NA,S,NA,NA,NA,S,NA,NA,NA,S,R,NA,NA,NA,NA,NA,NA,R,S,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380981,ERX452588,ERR486756,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486756/ERR486756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486756/ERR486756_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486756/12082_4#75.bam,NA,NA
133209,Klebsiella pneumoniae,SAMEA2273587,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,I,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380982,ERX452169,ERR486337,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486337/ERR486337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486337/ERR486337_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486337/12045_6#54.bam,NA,NA
113516,Klebsiella pneumoniae,SAMEA2273593,I,NA,NA,NA,NA,NA,R,NA,NA,NA,S,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,S,I,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380988,ERX452589,ERR486757,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486757/ERR486757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486757/ERR486757_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486757/12082_4#76.bam,NA,NA
113517,Klebsiella pneumoniae,SAMEA2273594,I,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,I,R,S,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJEB5065,ERS380989,ERX452590,ERR486758,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486758/ERR486758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486758/ERR486758_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486758/12082_4#77.bam,NA,NA
113518,Klebsiella pneumoniae,SAMEA2273595,S,NA,NA,NA,NA,NA,S,NA,NA,NA,R,NA,NA,NA,S,S,NA,NA,NA,NA,NA,NA,I,S,S,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,PRJEB5065,ERS380990,ERX452591,ERR486759,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486759/ERR486759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486759/ERR486759_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486759/12082_4#78.bam,NA,NA
113519,Klebsiella pneumoniae,SAMEA2273596,I,NA,NA,NA,NA,NA,R,NA,NA,NA,S,NA,NA,NA,R,R,NA,NA,NA,NA,NA,NA,I,R,S,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJEB5065,ERS380991,ERX452175,ERR486343,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486343/ERR486343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/ERR486343/ERR486343_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR486343/12045_6#60.bam,NA,NA
