ID,run_accession
SAMN10058878,SRR7828726
SAMN10058879,SRR7828727
SAMN10058881,SRR7828725
SAMN10058882,SRR7828712
SAMN10058883,SRR7828713
SAMN10058885,SRR7828691
SAMN10058886,SRR7828694
SAMN10058887,SRR7828693
SAMN10058888,SRR7828696
SAMN10058889,SRR7828695
SAMN10058890,SRR7828698
SAMN10058891,SRR7828697
SAMN10058892,SRR7828689
SAMN10058893,SRR7828688
SAMN10058894,SRR7828672
SAMN10058896,SRR7828674
SAMN10058897,SRR7828675
SAMN10058898,SRR7828668
SAMN10058899,SRR7828669
SAMN10058900,SRR7828670
SAMN10058901,SRR7828671
SAMN10058902,SRR7828666
SAMN10058903,SRR7828667
SAMN10058904,SRR7828635
SAMN10058905,SRR7828687
SAMN10058906,SRR7828633
SAMN10058907,SRR7828676
SAMN10058909,SRR7828738
SAMN10058910,SRR7828637
SAMN10058911,SRR7828636
SAMN10058912,SRR7828642
SAMN10058913,SRR7828641
SAMN10058914,SRR7828664
SAMN10058916,SRR7828662
SAMN10058917,SRR7828663
SAMN10058918,SRR7828819
SAMN10058919,SRR7828787
SAMN10058920,SRR7828777
SAMN10058921,SRR7828646
SAMN10058922,SRR7828656
SAMN10058923,SRR7828657
SAMN10058924,SRR7828850
SAMN10058926,SRR7828852
SAMN10058927,SRR7828851
SAMN10058928,SRR7828846
SAMN10058929,SRR7828845
SAMN10058930,SRR7828848
SAMN10058931,SRR7828831
SAMN10058932,SRR7828844
SAMN10058935,SRR7828770
SAMN10058936,SRR7828771
SAMN10058937,SRR7828772
SAMN10058938,SRR7828765
SAMN10058939,SRR7828766
SAMN10058940,SRR7828767
SAMN10058941,SRR7828768
SAMN10058942,SRR7828773
SAMN10058943,SRR7828774
SAMN10058944,SRR7828792
SAMN10058945,SRR7828791
SAMN10058946,SRR7828790
SAMN10058947,SRR7828789
SAMN10058948,SRR7828796
SAMN10058949,SRR7828795
SAMN10058950,SRR7828794
SAMN10058951,SRR7828793
SAMN10058952,SRR7828798
SAMN10058953,SRR7828797
SAMN10058955,SRR7828643
SAMN10058956,SRR7828815
SAMN10058957,SRR7828816
SAMN10058958,SRR7828813
SAMN10058959,SRR7828814
SAMN10058960,SRR7828811
SAMN10058961,SRR7828812
SAMN10058962,SRR7828809
SAMN10058963,SRR7828810
SAMN10058964,SRR7828840
SAMN10058965,SRR7828839
SAMN10058966,SRR7828842
SAMN10058967,SRR7828841
SAMN10058968,SRR7828836
SAMN10058969,SRR7828835
SAMN10058970,SRR7828838
SAMN10058971,SRR7828837
SAMN10058972,SRR7828833
SAMN10058973,SRR7828832
SAMN10058981,SRR7828654
SAMN10058982,SRR7828644
SAMN10058983,SRR7828645
SAMN10058984,SRR7828684
SAMN10058985,SRR7828683
SAMN10058986,SRR7828682
SAMN10058987,SRR7828681
SAMN10058988,SRR7828680
SAMN10058989,SRR7828679
SAMN10058990,SRR7828678
SAMN10058991,SRR7828677
SAMN10058992,SRR7828686
SAMN10058994,SRR7828701
SAMN10058997,SRR7828700
SAMN10058998,SRR7828705
SAMN10058999,SRR7828706
SAMN10059000,SRR7828703
SAMN10059001,SRR7828704
SAMN10059002,SRR7828707
SAMN10059003,SRR7828708
SAMN10059004,SRR7828729
SAMN10059005,SRR7828728
SAMN10059006,SRR7828731
SAMN10059007,SRR7828730
SAMN10059008,SRR7828733
SAMN10059009,SRR7828732
SAMN10059012,SRR7828737
SAMN10059013,SRR7828736
SAMN10059014,SRR7828721
SAMN10059015,SRR7828722
SAMN10059016,SRR7828723
SAMN10059017,SRR7828724
SAMN10059018,SRR7828717
SAMN10059019,SRR7828718
SAMN10059020,SRR7828719
SAMN10059022,SRR7828714
SAMN10059023,SRR7828715
SAMN10059024,SRR7828750
SAMN10059025,SRR7828749
SAMN10059026,SRR7828748
SAMN10059027,SRR7828747
SAMN10059028,SRR7828754
SAMN10059029,SRR7828753
SAMN10059030,SRR7828752
SAMN10059031,SRR7828751
SAMN10059032,SRR7828742
SAMN10059033,SRR7828741
SAMN10059034,SRR7828829
SAMN10059036,SRR7828827
SAMN10059037,SRR7828826
SAMN10059038,SRR7828825
SAMN10059039,SRR7828824
SAMN10059040,SRR7828823
SAMN10059041,SRR7828822
SAMN10059042,SRR7828821
SAMN10059043,SRR7828820
SAMN10059044,SRR7828739
SAMN10059045,SRR7828740
SAMN10059046,SRR7828632
SAMN10059047,SRR7828638
SAMN10059048,SRR7828743
SAMN10059049,SRR7828744
SAMN10059050,SRR7828745
SAMN10059051,SRR7828746
SAMN10059052,SRR7828655
SAMN10059053,SRR7828660
SAMN10059054,SRR7828659
SAMN10059055,SRR7828658
SAMN10059056,SRR7828661
SAMN10059057,SRR7828786
AR_1,SRR3112254
AR_1,SRR3659426
AR_1,SRR3666076
AR_11,SRR3112262
AR_11,SRR6277528
AR_13,SRR3112264
AR_13,SRR7817825
AR_13,SRR7817826
AR_14,SRR3112265
AR_14,SRR6277532
AR_14,SRR6277533
AR_15,SRR3112266
AR_15,SRR6277537
AR_15,SRR6277538
AR_17,SRR3112268
AR_17,SRR6278363
AR_17,SRR6278364
AR_19,SRR3112270
AR_19,SRR6278372
AR_19,SRR6278373
AR_19,SRR6278374
AR_20,SRR4025843
AR_48,SRR3112315
AR_48,SRR3878674
AR_55,SRR4025854
AR_55,SRR5167858
AR_55,SRR5167859
AR_55,SRR5750769
AR_55,SRR5750770
AR_58,SRR4025855
AR_58,SRR5168210
AR_58,SRR5168211
AR_58,SRR5749732
AR_61,SRR4025857
AR_61,SRR5168215
AR_61,SRR5168216
AR_61,SRR5740774
AR_61,SRR5740776
AR_67,SRR3290650
AR_67,SRR7817909
AR_69,SRR4025859
AR_69,SRR5168223
AR_69,SRR5168224
AR_69,SRR5740850
AR_77,SRR3112326
AR_77,SRR6703161
AR_81,SRR3112329
AR_81,SRR6817615
AR_85,SRR3112331
AR_85,SRR7252659
AR_86,SRR3112332
AR_86,SRR7818146
AR_89,SRR3112334
AR_89,SRR7818258
AR_104,SRR4025862
AR_104,SRR5168233
AR_104,SRR5168234
AR_104,SRR5740851
AR_104,SRR5740852
AR_114,SRR4025978
AR_114,SRR5168373
AR_114,SRR5168374
AR_114,SRR5742258
AR_114,SRR5742259
AR_118,SRR4025981
AR_118,SRR5168379
AR_118,SRR5168380
AR_118,SRR5168381
AR_118,SRR5724752
AR_118,SRR5724753
AR_119,SRR4025982
AR_119,SRR5168382
AR_119,SRR5168383
AR_119,SRR5742588
AR_119,SRR5742589
AR_128,SRR4025986
AR_128,SRR5168391
AR_128,SRR5168392
AR_128,SRR5750295
AR_137,SRR4025989
AR_137,SRR5168479
AR_137,SRR5168480
AR_137,SRR5746514
AR_150,SRR4025998
AR_150,SRR5168503
AR_150,SRR5168504
AR_150,SRR5168505
AR_150,SRR5750457
AR_150,SRR5750458
AR_151,SRR4025999
AR_151,SRR5168506
AR_151,SRR5168507
AR_151,SRR5168508
AR_151,SRR5750470
AR_151,SRR5750471
AR_162,SRR4026005
AR_162,SRR5168522
AR_162,SRR5168523
AR_162,SRR5750477
AR_369,SRR6799401
AR_369,SRR6799402
AR_370,SRR6799403
AR_370,SRR6799404
AR_370,SRR6799405
AR_371,SRR6799406
AR_371,SRR6799407
AR_372,SRR6807651
AR_372,SRR6807652
AR_434,SRR6994976
AR_434,SRR6994977
AR_435,SRR6994978
AR_435,SRR6994979
AR_437,SRR6985675
AR_437,SRR6985676
AR_451,SRR6985737
AR_451,SRR6985738
AR_452,SRR6985692
AR_452,SRR6985693
AR_452,SRR6985694
SAMEA3531745,ERR1218638
SAMEA3531867,ERR1218722
SAMN02138598,SRR850839
SAMN02138598,SRR850840
SAMN02138598,SRR850841
SAMN02138598,SRR850842
SAMN02138602,SRR850843
SAMN02138602,SRR850844
SAMN02138602,SRR850845
SAMN02138602,SRR850846
SAMN02138622,SRR850809
SAMN02138622,SRR850810
SAMN02138623,SRR850826
SAMN02138623,SRR850827
SAMN02138626,SRR850828
SAMN02138626,SRR850829
SAMN02138630,SRR850830
SAMN02138630,SRR850831
SAMN02138638,SRR850787
SAMN02138638,SRR850788
SAMN02138640,SRR850789
SAMN02138640,SRR850790
SAMN02138641,SRR850791
SAMN02138641,SRR850792
SAMN02138646,SRR850794
SAMN02138646,SRR850795
SAMN02138646,SRR9901959
SAMN02138647,SRR850796
SAMN02138647,SRR850797
SAMN02138648,SRR1185267
SAMN02138648,SRR1185268
SAMN02138648,SRR1185288
SAMN02138648,SRR1185289
SAMN02138648,SRR1185294
SAMN02138648,SRR850798
SAMN02138648,SRR850799
SAMN02138649,SRR850800
SAMN02138649,SRR850801
SAMN02138668,SRR850814
SAMN02138668,SRR850815
SAMN02138668,SRR850816
SAMN02138668,SRR850817
SAMN02138669,SRR850818
SAMN02138669,SRR850819
SAMN02138669,SRR850820
SAMN02138669,SRR850821
SAMN02138670,SRR850822
SAMN02138670,SRR850823
SAMN02138670,SRR850824
SAMN02138670,SRR850825
SAMN02356581,SRR1010889
SAMN02356581,SRR1010890
SAMN02356581,SRR999485
SAMN02356581,SRR999486
SAMN02356582,SRR1010891
SAMN02356582,SRR1010892
SAMN02356582,SRR999487
SAMN02356582,SRR999488
SAMN02356588,SRR1010893
SAMN02356588,SRR1010894
SAMN02356588,SRR999494
SAMN02356588,SRR999495
SAMN02581257,SRR1180851
SAMN02581257,SRR1180961
SAMN02581257,SRR1187773
SAMN02581257,SRR1187848
SAMN02581258,SRR1180761
SAMN02581258,SRR1181001
SAMN02581258,SRR1187752
SAMN02581258,SRR1187784
SAMN02581259,SRR1180726
SAMN02581259,SRR1180980
SAMN02581259,SRR1187709
SAMN02581259,SRR1187805
SAMN02581263,SRR1180833
SAMN02581263,SRR1180943
SAMN02581263,SRR1187689
SAMN02581263,SRR1187820
SAMN02581264,SRR1180881
SAMN02581264,SRR1181039
SAMN02581264,SRR1187741
SAMN02581264,SRR1187834
SAMN02581271,SRR1180883
SAMN02581271,SRR1181010
SAMN02581271,SRR1187690
SAMN02581271,SRR1187826
SAMN02581272,SRR1180826
SAMN02581272,SRR1181029
SAMN02581272,SRR1187764
SAMN02581272,SRR1187774
SAMN02581279,SRR1180754
SAMN02581279,SRR1180992
SAMN02581279,SRR1187750
SAMN02581279,SRR1187841
SAMN02581280,SRR1180767
SAMN02581280,SRR1181028
SAMN02581280,SRR1187737
SAMN02581280,SRR1187842
SAMN02581283,SRR1180899
SAMN02581283,SRR1181054
SAMN02581283,SRR1187770
SAMN02581283,SRR1187780
SAMN02581284,SRR1180699
SAMN02581284,SRR1183618
SAMN02581284,SRR1187757
SAMN02581284,SRR1187796
SAMN02581285,SRR10197435
SAMN02581285,SRR1180832
SAMN02581285,SRR1181038
SAMN02581285,SRR1187695
SAMN02581285,SRR1187824
SAMN02581286,SRR1180885
SAMN02581286,SRR1180941
SAMN02581286,SRR1187718
SAMN02581286,SRR1187790
SAMN02581291,SRR1180816
SAMN02581291,SRR1180965
SAMN02581291,SRR1187751
SAMN02581291,SRR1187781
SAMN02581292,SRR1180747
SAMN02581292,SRR1180973
SAMN02581292,SRR1187687
SAMN02581292,SRR1187708
SAMN02581293,SRR1180810
SAMN02581293,SRR1181000
SAMN02581293,SRR1187771
SAMN02581293,SRR1187782
SAMN02581294,SRR1180902
SAMN02581294,SRR1181063
SAMN02581294,SRR1187758
SAMN02581294,SRR1187783
SAMN02581295,SRR1180848
SAMN02581295,SRR1181021
SAMN02581295,SRR1187738
SAMN02581295,SRR1187819
SAMN02581296,SRR1180825
SAMN02581296,SRR1180918
SAMN02581296,SRR1187762
SAMN02581296,SRR1187772
SAMN02581297,SRR1180840
SAMN02581297,SRR1180987
SAMN02581297,SRR1187739
SAMN02581297,SRR1187763
SAMN02581298,SRR1180732
SAMN02581298,SRR1181078
SAMN02581298,SRR1187702
SAMN02581298,SRR1187810
SAMN02581299,SRR1180871
SAMN02581299,SRR1180919
SAMN02581299,SRR1187791
SAMN02581299,SRR1187825
SAMN02581300,SRR1180768
SAMN02581300,SRR1180942
SAMN02581300,SRR1187740
SAMN02581300,SRR1187803
SAMN02581389,SRR1196778
SAMN02581389,SRR1197702
SAMN02581389,SRR1204008
SAMN02581389,SRR1204059
SAMN02581390,SRR1196717
SAMN02581390,SRR1197654
SAMN02581390,SRR1203963
SAMN02581390,SRR1204067
SAMN02581401,SRR1172772
SAMN02581401,SRR1173075
SAMN02581401,SRR9901954
SAMN02581402,SRR1172996
SAMN02581402,SRR1173096
SAMN03177615,SRR2239575
SAMN03177616,SRR2239576
SAMN03177617,SRR2239577
SAMN03177618,SRR2239579
SAMN03177619,SRR2239578
SAMN03177620,SRR2239580
SAMN03177621,SRR2239581
SAMN03177622,SRR2239582
SAMN03177623,SRR2239583
SAMN03177624,SRR2239584
SAMN03177625,SRR2239585
SAMN03177626,SRR2239586
SAMN03177627,SRR2239587
SAMN03177628,SRR2239588
SAMN03177629,SRR2239589
SAMN03177630,SRR2239590
SAMN03177631,SRR2239591
SAMN03177632,SRR2239592
SAMN03177633,SRR2239593
SAMN03177634,SRR2239594
SAMN03177635,SRR2239595
SAMN03177636,SRR2239596
SAMN03177637,SRR2239597
SAMN03177638,SRR2239598
SAMN03177639,SRR2239599
SAMN03177640,SRR2239600
SAMN03177641,SRR2239601
SAMN03177642,SRR2239602
SAMN03177643,SRR2239603
SAMN03177644,SRR2239604
SAMN03177645,SRR2239605
SAMN03177646,SRR2239606
SAMN03177647,SRR2239607
SAMN03177648,SRR2239608
SAMN03177649,SRR2239609
SAMN03177650,SRR2239610
SAMN03177651,SRR2239611
SAMN03177652,SRR2239612
SAMN03177653,SRR2239613
SAMN03177654,SRR2239614
SAMN03177655,SRR2239615
SAMN03177656,SRR2239616
SAMN03177657,SRR2239617
SAMN03177658,SRR2239618
SAMN03177659,SRR2239619
SAMN03177660,SRR2239620
SAMN03177661,SRR2239621
SAMN03177662,SRR2239622
SAMN03177663,SRR2239623
SAMN03177664,SRR2239624
SAMN03177665,SRR2239625
SAMN03177666,SRR2239626
SAMN03177667,SRR2239627
SAMN03177668,SRR2239628
SAMN03177669,SRR2239629
SAMN03177670,SRR2239630
SAMN03177671,SRR2239631
SAMN03177672,SRR2239632
SAMN03177673,SRR2239633
SAMN03177674,SRR2239634
SAMN03177675,SRR2239635
SAMN03177676,SRR2239636
SAMN03177677,SRR2239637
SAMN03177678,SRR2239638
SAMN03177679,SRR2239639
SAMN03177680,SRR2239640
SAMN03177681,SRR2239641
SAMN03177682,SRR2239642
SAMN03177683,SRR2239643
SAMN03177684,SRR2239644
SAMN03177685,SRR2239645
SAMN03177686,SRR2239646
SAMN03177687,SRR2239647
SAMN03177688,SRR2239648
SAMN03177689,SRR2239649
SAMN03177690,SRR2239650
SAMN03892121,SRR2134681
SAMN03892127,SRR2134675
SAMN04014842,SRR3112254
SAMN04014842,SRR3659426
SAMN04014842,SRR3666076
SAMN04014847,SRR3112258
SAMN04014847,SRR6277506
SAMN04014847,SRR6277507
SAMN04014852,SRR3112262
SAMN04014852,SRR6277528
SAMN04014854,SRR3112264
SAMN04014854,SRR7817825
SAMN04014854,SRR7817826
SAMN04014855,SRR3112265
SAMN04014855,SRR6277532
SAMN04014855,SRR6277533
SAMN04014856,SRR3112266
SAMN04014856,SRR6277537
SAMN04014856,SRR6277538
SAMN04014858,SRR3112268
SAMN04014858,SRR6278363
SAMN04014858,SRR6278364
SAMN04014860,SRR3112270
SAMN04014860,SRR6278372
SAMN04014860,SRR6278373
SAMN04014860,SRR6278374
SAMN04014861,SRR4025843
SAMN04014889,SRR3112315
SAMN04014889,SRR3878674
SAMN04014896,SRR4025854
SAMN04014896,SRR5167858
SAMN04014896,SRR5167859
SAMN04014896,SRR5750769
SAMN04014896,SRR5750770
SAMN04014899,SRR4025855
SAMN04014899,SRR5168210
SAMN04014899,SRR5168211
SAMN04014899,SRR5749732
SAMN04014902,SRR4025857
SAMN04014902,SRR5168215
SAMN04014902,SRR5168216
SAMN04014902,SRR5740774
SAMN04014902,SRR5740776
SAMN04014908,SRR3290650
SAMN04014908,SRR7817909
SAMN04014910,SRR4025859
SAMN04014910,SRR5168223
SAMN04014910,SRR5168224
SAMN04014910,SRR5740850
SAMN04014918,SRR3112326
SAMN04014918,SRR6703161
SAMN04014922,SRR3112329
SAMN04014922,SRR6817615
SAMN04014925,SRR3242018
SAMN04014926,SRR3112331
SAMN04014926,SRR7252659
SAMN04014927,SRR3112332
SAMN04014927,SRR7818146
SAMN04014930,SRR3112334
SAMN04014930,SRR7818258
SAMN04014945,SRR4025862
SAMN04014945,SRR5168233
SAMN04014945,SRR5168234
SAMN04014945,SRR5740851
SAMN04014945,SRR5740852
SAMN04014955,SRR4025978
SAMN04014955,SRR5168373
SAMN04014955,SRR5168374
SAMN04014955,SRR5742258
SAMN04014955,SRR5742259
SAMN04014959,SRR4025981
SAMN04014959,SRR5168379
SAMN04014959,SRR5168380
SAMN04014959,SRR5168381
SAMN04014959,SRR5724752
SAMN04014959,SRR5724753
SAMN04014960,SRR4025982
SAMN04014960,SRR5168382
SAMN04014960,SRR5168383
SAMN04014960,SRR5742588
SAMN04014960,SRR5742589
SAMN04014969,SRR4025986
SAMN04014969,SRR5168391
SAMN04014969,SRR5168392
SAMN04014969,SRR5750295
SAMN04014978,SRR4025989
SAMN04014978,SRR5168479
SAMN04014978,SRR5168480
SAMN04014978,SRR5746514
SAMN04014990,SRR4025997
SAMN04014990,SRR5168500
SAMN04014990,SRR5168501
SAMN04014990,SRR5168502
SAMN04014990,SRR5750456
SAMN04014991,SRR4025998
SAMN04014991,SRR5168503
SAMN04014991,SRR5168504
SAMN04014991,SRR5168505
SAMN04014991,SRR5750457
SAMN04014991,SRR5750458
SAMN04014992,SRR4025999
SAMN04014992,SRR5168506
SAMN04014992,SRR5168507
SAMN04014992,SRR5168508
SAMN04014992,SRR5750470
SAMN04014992,SRR5750471
SAMN04015003,SRR4026005
SAMN04015003,SRR5168522
SAMN04015003,SRR5168523
SAMN04015003,SRR5750477
SAMN04022942,SRR2976832
SAMN04022943,SRR2976833
SAMN04022944,SRR2976834
SAMN04022946,SRR2976836
SAMN04096278,SRR2449254
SAMN04096283,SRR2449036
SAMN04096284,SRR2449085
SAMN04096285,SRR2449109
SAMN04096286,SRR2449140
SAMN04096287,SRR2449141
SAMN04096288,SRR2449142
SAMN04096289,SRR2449143
SAMN04096290,SRR2449168
SAMN04096291,SRR2449204
SAMN04096292,SRR2449248
SAMN04122807,SRR2544780
SAMN04122814,SRR2544769
SAMN04122815,SRR2544770
SAMN04122816,SRR2544771
SAMN04122817,SRR2544772
SAMN04122818,SRR2544773
SAMN04122820,SRR2544775
SAMN04122821,SRR2544776
SAMN04122822,SRR2544777
SAMN04122823,SRR2544778
SAMN04279645,SRR2927303
SAMN04279646,SRR2927304
SAMN04279647,SRR2927305
SAMN04279649,SRR2927307
SAMN04279650,SRR2927308
SAMN04339716,SRR3057131
SAMN04339718,SRR3057133
SAMN04339719,SRR3057134
SAMN04339720,SRR3057135
SAMN04339722,SRR3057120
SAMN04339723,SRR3057121
SAMN04339724,SRR3057122
SAMN04339725,SRR3057123
SAMN04339726,SRR3057124
SAMN04339727,SRR3057125
SAMN04339728,SRR3057126
SAMN04393387,SRR3095384
SAMN04393388,SRR3095385
SAMN04393390,SRR3095387
SAMN04393391,SRR3095388
SAMN04393394,SRR3095391
SAMN04393395,SRR3095379
SAMN04393396,SRR3095380
SAMN04393397,SRR3095381
SAMN04393398,SRR3095382
SAMN04448242,SRR3222296
SAMN04456582,SRR3168641
SAMN04456584,SRR3168643
SAMN04482383,SRR3158825
SAMN04498714,SRR3178058
SAMN04622917,SRR3618626
SAMN04622919,SRR3345827
SAMN04622921,SRR3345829
SAMN04622922,SRR3345830
SAMN04622923,SRR3345831
SAMN04622926,SRR3345834
SAMN04622928,SRR3345826
SAMN04633887,SRR3371801
SAMN04634089,SRR3371809
SAMN04634151,SRR3371825
SAMN05170063,SRR3982099
SAMN05170069,SRR3982152
SAMN05170070,SRR3982153
SAMN05170071,SRR3982177
SAMN05170073,SRR3982215
SAMN05170083,SRR3982317
SAMN05170085,SRR3982375
SAMN05170086,SRR3982376
SAMN05170113,SRR3987130
SAMN05170120,SRR3996237
SAMN05170126,SRR3996243
SAMN05170127,SRR3996244
SAMN05170132,SRR3996249
SAMN05170142,SRR3996259
SAMN05170159,SRR4017814
SAMN05170183,SRR4017838
SAMN05170184,SRR4017839
SAMN05170190,SRR4017845
SAMN05170198,SRR4017853
SAMN05170202,SRR4017857
SAMN05170210,SRR4017886
SAMN05170212,SRR4017888
SAMN05170213,SRR4017889
SAMN05170215,SRR4017891
SAMN05170220,SRR4017896
SAMN05170225,SRR4017901
SAMN05170227,SRR4017903
SAMN05170228,SRR4017904
SAMN05170229,SRR4017905
SAMN05170250,SRR4017926
SAMN05170257,SRR4035117
SAMN05170259,SRR4035119
SAMN05170260,SRR4035120
SAMN05170261,SRR4035121
SAMN05170262,SRR4035122
SAMN05170312,SRR4065643
SAMN05170318,SRR4065649
SAMN05170319,SRR4065650
SAMN05170327,SRR4065666
SAMN05170336,SRR4065675
SAMN05170337,SRR4065676
SAMN05170348,SRR4065703
SAMN05170349,SRR4065704
SAMN05170351,SRR4065706
SAMN05170353,SRR4065708
SAMN05170354,SRR4069212
SAMN05173063,SRR3584989
SAMN05173063,SRR3624655
SAMN05173063,SRR3624656
SAMN05178547,SRR3588895
SAMN05178549,SRR3588897
SAMN05194389,SRR3615372
SAMN05194390,SRR3615373
SAMN05194531,SRR3618617
SAMN05194537,SRR3618631
SAMN05194538,SRR3618632
SAMN05194540,SRR3618634
SAMN05194541,SRR3618619
SAMN05194542,SRR3618620
SAMN05194543,SRR3618621
SAMN05194544,SRR3618622
SAMN05374478,SRR3932425
SAMN05374480,SRR3932427
SAMN05374481,SRR3932428
SAMN05374482,SRR3932429
SAMN05374483,SRR3932418
SAMN05374484,SRR3932419
SAMN05374486,SRR3932421
SAMN05463123,SRR4019388
SAMN05510453,SRR4019413
SAMN05510454,SRR4019414
SAMN05510456,SRR4019403
SAMN05774075,SRR4245479
SAMN05774076,SRR4245480
SAMN05774077,SRR4245481
SAMN05774079,SRR4245483
SAMN05774080,SRR4245484
SAMN05774082,SRR4245486
SAMN05774084,SRR4245477
SAMN05774085,SRR4245478
SAMN05806161,SRR4294836
SAMN05806162,SRR4294837
SAMN05806164,SRR4294845
SAMN05806166,SRR4294847
SAMN05806169,SRR4294850
SAMN05806174,SRR4294841
SAMN05806175,SRR4294842
SAMN06007768,SRR5120215
SAMN06007769,SRR5120214
SAMN06007770,SRR5120209
SAMN06007773,SRR5120218
SAMN06007774,SRR5120222
SAMN06007776,SRR5120221
SAMN06015662,SRR5120226
SAMN06015663,SRR5120230
SAMN06015664,SRR5120235
SAMN06015665,SRR5120238
SAMN06015666,SRR5120228
SAMN06015667,SRR5120224
SAMN06015669,SRR5120231
SAMN06129824,SRR5093683
SAMN06129826,SRR5093681
SAMN06311517,SRR5237402
SAMN06311518,SRR5237401
SAMN06311519,SRR5237400
SAMN06546419,SRR5341982
SAMN06546420,SRR5341981
SAMN06672149,SRR5398452
SAMN06672151,SRR5398450
SAMN06680400,SRR5420071
SAMN06680403,SRR5420068
SAMN06680406,SRR5420065
SAMN06754732,SRR5445922
SAMN06754733,SRR5445921
SAMN06754735,SRR5445919
SAMN06754736,SRR5445918
SAMN06754737,SRR5445917
SAMN06754738,SRR5445916
SAMN06808253,SRR5482170
SAMN07203014,SRR5660176
SAMN07203015,SRR5660175
SAMN07291511,SRR6807649
SAMN07291511,SRR6807650
SAMN07291512,SRR6799401
SAMN07291512,SRR6799402
SAMN07291513,SRR6799403
SAMN07291513,SRR6799404
SAMN07291513,SRR6799405
SAMN07291514,SRR6799406
SAMN07291514,SRR6799407
SAMN07291515,SRR6807651
SAMN07291515,SRR6807652
SAMN07291517,SRR6799408
SAMN07291517,SRR6799409
SAMN07291521,SRR6985671
SAMN07291521,SRR6985672
SAMN07291526,SRR6994974
SAMN07291526,SRR6994975
SAMN07291527,SRR6994976
SAMN07291527,SRR6994977
SAMN07291528,SRR6994978
SAMN07291528,SRR6994979
SAMN07291529,SRR6994980
SAMN07291529,SRR6994981
SAMN07291530,SRR6985675
SAMN07291530,SRR6985676
SAMN07291543,SRR6994993
SAMN07291543,SRR6994994
SAMN07291544,SRR6985737
SAMN07291544,SRR6985738
SAMN07291545,SRR6985692
SAMN07291545,SRR6985693
SAMN07291545,SRR6985694
SAMN07325899,SRR5806874
SAMN07325901,SRR5806876
SAMN07325902,SRR5806875
SAMN07325903,SRR5806880
SAMN07325904,SRR5806879
SAMN07332509,SRR5810505
SAMN07332512,SRR5810504
SAMN07332516,SRR5810510
SAMN07332517,SRR5810513
SAMN07332518,SRR5810514
SAMN07332519,SRR5810511
