study_accession,sample_accession,sra_accessions,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,sample_set,comid,species,Rifampicin,Isoniazid,Ethambutol,Kanamycin,Capreomycin,Amikacin,Streptomycin,Ciprofloxacin,Moxifloxacin,Amoxicillin
PRJEB5162,SAMEA2297143,ERS389530,ERX366680,ERR400319,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400319/ERR400319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400319/ERR400319_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400319/C00016508.bam,NA,MTBC_A3,C00016508,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297148,ERS389535,ERX366685,ERR400324,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400324/ERR400324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400324/ERR400324_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400324/C00016523.bam,NA,MTBC_A3,C00016523,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297149,ERS389536,ERX366686,ERR400325,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400325/ERR400325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400325/ERR400325_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400325/C00016524.bam,NA,MTBC_A3,C00016524,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297151,ERS389538,ERX366688,ERR400327,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400327/ERR400327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400327/ERR400327_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400327/C00016526.bam,NA,MTBC_A3,C00016526,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297152,ERS389539,ERX366689,ERR400328,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400328/ERR400328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400328/ERR400328_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400328/C00016528.bam,NA,MTBC_A3,C00016528,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297153,ERS389540,ERX366690,ERR400329,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400329/ERR400329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400329/ERR400329_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400329/C00016529.bam,NA,MTBC_A3,C00016529,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA
PRJEB5162,SAMEA2297154,ERS389541,ERX366691,ERR400330,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400330/ERR400330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400330/ERR400330_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400330/C00016530.bam,NA,MTBC_A3,C00016530,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297155,ERS389542,ERX366692,ERR400331,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400331/ERR400331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400331/ERR400331_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400331/C00016532.bam,NA,MTBC_A3,C00016532,NA,S,R,S,NA,NA,NA,R,NA,NA,NA
PRJEB5162,SAMEA2297156,ERS389543,ERX366693,ERR400332,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400332/ERR400332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400332/ERR400332_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400332/C00016533.bam,NA,MTBC_A3,C00016533,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297157,ERS389544,ERX366694,ERR400333,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400333/ERR400333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400333/ERR400333_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400333/C00016534.bam,NA,MTBC_A3,C00016534,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297158,ERS389545,ERX366695,ERR400334,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400334/ERR400334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400334/ERR400334_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400334/C00016536.bam,NA,MTBC_A3,C00016536,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297161,ERS389548,ERX366698,ERR400337,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400337/ERR400337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400337/ERR400337_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400337/C00016539.bam,NA,MTBC_A3,C00016539,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297162,ERS389549,ERX366699,ERR400338,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400338/ERR400338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400338/ERR400338_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400338/C00016540.bam,NA,MTBC_A3,C00016540,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297163,ERS389550,ERX366700,ERR400339,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400339/ERR400339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400339/ERR400339_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400339/C00016541.bam,NA,MTBC_A3,C00016541,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297164,ERS389551,ERX366701,ERR400340,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400340/ERR400340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400340/ERR400340_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400340/C00016542.bam,NA,MTBC_A3,C00016542,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA
PRJEB5162,SAMEA2297165,ERS389552,ERX366702,ERR400341,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400341/ERR400341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400341/ERR400341_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400341/C00016543.bam,NA,MTBC_A3,C00016543,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297166,ERS389553,ERX366703,ERR400342,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400342/ERR400342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400342/ERR400342_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400342/C00016544.bam,NA,MTBC_A3,C00016544,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA
PRJEB5162,SAMEA2297167,ERS389554,ERX366704,ERR400343,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400343/ERR400343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400343/ERR400343_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400343/C00016545.bam,NA,MTBC_A3,C00016545,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297171,ERS389558,ERX366708,ERR400347,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400347/ERR400347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400347/ERR400347_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400347/C00016574.bam,NA,MTBC_A3,C00016574,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297172,ERS389559,ERX366709,ERR400348,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400348/ERR400348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400348/ERR400348_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400348/C00016576.bam,NA,MTBC_A3,C00016576,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297175,ERS389562,ERX366712,ERR400351,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400351/ERR400351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400351/ERR400351_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400351/C00016580.bam,NA,MTBC_A3,C00016580,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297176,ERS389563,ERX366713,ERR400352,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400352/ERR400352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400352/ERR400352_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400352/C00016581.bam,NA,MTBC_A3,C00016581,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297177,ERS389564,ERX366714,ERR400353,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400353/ERR400353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400353/ERR400353_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400353/C00016582.bam,NA,MTBC_A3,C00016582,NA,S,R,S,NA,NA,NA,R,S,NA,NA
PRJEB5162,SAMEA2297178,ERS389565,ERX366715,ERR400354,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400354/ERR400354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400354/ERR400354_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400354/C00016583.bam,NA,MTBC_A3,C00016583,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297181,ERS389568,ERX366718,ERR400357,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400357/ERR400357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400357/ERR400357_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400357/C00016586.bam,NA,MTBC_A3,C00016586,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297182,ERS389569,ERX366719,ERR400358,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400358/ERR400358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400358/ERR400358_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400358/C00016587.bam,NA,MTBC_A3,C00016587,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297188,ERS389575,ERX366725,ERR400364,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400364/ERR400364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400364/ERR400364_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400364/C00016595.bam,NA,MTBC_A3,C00016595,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297192,ERS389579,ERX366729,ERR400368,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400368/ERR400368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400368/ERR400368_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400368/C00016599.bam,NA,MTBC_A3,C00016599,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297193,ERS389580,ERX366730,ERR400369,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400369/ERR400369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400369/ERR400369_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400369/C00016600.bam,NA,MTBC_A3,C00016600,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297194,ERS389581,ERX366731,ERR400370,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400370/ERR400370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400370/ERR400370_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400370/C00016601.bam,NA,MTBC_A3,C00016601,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297199,ERS389586,ERX366736,ERR400375,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400375/ERR400375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400375/ERR400375_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400375/C00018799.bam,NA,MTBC_A3,C00018799,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297200,ERS389587,ERX366737,ERR400376,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400376/ERR400376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400376/ERR400376_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400376/C00018802.bam,NA,MTBC_A3,C00018802,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297201,ERS389588,ERX366738,ERR400377,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400377/ERR400377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400377/ERR400377_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400377/C00018803.bam,NA,MTBC_A3,C00018803,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297202,ERS389589,ERX366739,ERR400378,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400378/ERR400378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400378/ERR400378_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400378/C00018804.bam,NA,MTBC_A3,C00018804,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2297203,ERS389590,ERX366740,ERR400379,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400379/ERR400379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400379/ERR400379_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400379/C00018805.bam,NA,MTBC_A3,C00018805,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA
PRJEB5162,SAMEA2297204,ERS389591,ERX366741,ERR400380,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400380/ERR400380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400380/ERR400380_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400380/C00018807.bam,NA,MTBC_A2,C00018807,tuberculosis,S,S,S,NA,NA,NA,NA,S,NA,NA
PRJEB5162,SAMEA2297205,ERS389592,ERX366742,ERR400381,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400381/ERR400381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400381/ERR400381_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400381/C00018808.bam,NA,MTBC_A2,C00018808,tuberculosis,S,S,S,NA,NA,NA,NA,S,NA,NA
PRJEB5162,SAMEA2296953,ERS389340,ERX366743,ERR400382,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400382/ERR400382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400382/ERR400382_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400382/C00007560.bam,NA,MTBC_A3,C00007560,NA,R,R,R,S,S,S,R,NA,R,R
PRJEB5162,SAMEA2296954,ERS389341,ERX366744,ERR400383,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400383/ERR400383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400383/ERR400383_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400383/C00007565.bam,NA,MTBC_A3,C00007565,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296957,ERS389344,ERX366747,ERR400386,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400386/ERR400386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400386/ERR400386_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400386/C00010178.bam,NA,MTBC_A3,C00010178,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296958,ERS389345,ERX366748,ERR400387,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400387/ERR400387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400387/ERR400387_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400387/C00010179.bam,NA,MTBC_A3,C00010179,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296960,ERS389347,ERX366750,ERR400389,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400389/ERR400389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400389/ERR400389_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400389/C00010182.bam,NA,MTBC_A3,C00010182,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296961,ERS389348,ERX366751,ERR400390,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400390/ERR400390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400390/ERR400390_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400390/C00010185.bam,NA,MTBC_A3,C00010185,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296962,ERS389349,ERX366752,ERR400391,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400391/ERR400391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400391/ERR400391_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400391/C00010186.bam,NA,MTBC_A3,C00010186,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296963,ERS389350,ERX366753,ERR400392,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400392/ERR400392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400392/ERR400392_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400392/C00010189.bam,NA,MTBC_A3,C00010189,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
PRJEB5162,SAMEA2296964,ERS389351,ERX366754,ERR400393,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400393/ERR400393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR400/ERR400393/ERR400393_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR400/ERR400393/C00010191.bam,NA,MTBC_A3,C00010191,NA,S,S,S,NA,NA,NA,S,NA,NA,NA
