study_accession,sample_accession,ERS Number,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,id,__latitude,__longitude,MLST,spa,SCCMec,country,country__colour,country__shape,city,source,HosCom,mrsa,mrsa__colour,mrsa__shape,mrsa__groupcolour,PCG,FOX,CIP,MOX,AMI,GEN,TOB,ERY,CLI,TET,FUS,MUP,RIF,TRI,eta,PVL,chp,sak,scn,sea_sep,lukM,sasX,tstH,acr
PRJEB2478,SAMEA698505,ERS026658,ERX2004443,ERR033240,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033240/ERR033240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033240/ERR033240_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033240/4238_1#10.srf,NA,48_BE_45,50.96356,5.500185,45,t2537,Ivk*,Belgium,#3C8106,circle,GENK,PF,NA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698514,ERS026657,ERX2004444,ERR033241,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033241/ERR033241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033241/ERR033241_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033241/4238_1#11.srf,NA,168_BE_8,51.05401,3.721696,8,t008,Ivc,Belgium,#3C8106,circle,GENT,BC,CO,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,NA,NA,NA,NA,resistant,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698593,ERS026667,ERX2004445,ERR033242,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033242/ERR033242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033242/ERR033242_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033242/4238_1#12.srf,NA,187_BE_5,50.37672,4.413766,5,t002,IVc,Belgium,#3C8106,circle,MONTIGNIES-LE-TILLEUL,BC,HA,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,resistant,NA,resistant,NA,NA,resistant,NA,NA,NA,NA,NA,NA,chp,sak,scn,sep,NA,NA,NA,NA
PRJEB2478,SAMEA698592,ERS026664,ERX2004437,ERR033245,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033245/ERR033245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033245/ERR033245_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033245/4238_1#4.srf,NA,159_BE_8,50.48435,3.834886,8,t121,IVx,Belgium,#3C8106,circle,BAUDOUR,BC,HA,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698630,ERS026663,ERX2004438,ERR033246,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033246/ERR033246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033246/ERR033246_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033246/4238_1#5.srf,NA,173_BE_8,50.48435,3.834886,8,t068,Ivc,Belgium,#3C8106,circle,BAUDOUR,BC,CO,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,NA,NA,NA,NA,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698590,ERS026662,ERX2004439,ERR033247,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033247/ERR033247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033247/ERR033247_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033247/4238_1#6.srf,NA,170_BE_8,50.47788,4.187975,8,t008,IVc,Belgium,#3C8106,circle,LA LOUVIERE,BC,HA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,NA,resistant,NA,resistant,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698628,ERS026661,ERX2004440,ERR033248,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033248/ERR033248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033248/ERR033248_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033248/4238_1#7.srf,NA,15_BE_45,50.85128,2.884192,45,t1402,IV,Belgium,#3C8106,circle,IEPER,BC,CO,1,#ED462F,circle,#FFF734,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698629,ERS026660,ERX2004441,ERR033249,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033249/ERR033249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033249/ERR033249_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033249/4238_1#8.srf,NA,49_BE_45,50.94466,3.123372,45,t038,Ivk*,Belgium,#3C8106,circle,ROESELARE,BC,HA,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698460,ERS026690,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,150_BE_8,50.37672,4.413766,8,t008,IVa,Belgium,#3C8106,circle,MONTIGNIES-LE-TILLEUL,BC,CO,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,NA,NA,PVL,chp,sak,scn,NA,NA,NA,NA,acr
PRJEB2478,SAMEA698309,ERS026685,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,181_BE_5,50.96356,5.500185,5,t002,NA,Belgium,#3C8106,circle,GENK,PF,CO,0,#76F013,circle,#FFF734,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698306,ERS026680,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,47_BE_45,51.20941,3.22523,45,t740,IVk*,Belgium,#3C8106,circle,Brugge,BC,HA,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,NA,NA,NA,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698461,ERS026691,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,179_BG_5,42.13836,24.76637,5,t855,I,Bulgaria,#FFFFFF,circle,Plovdiv,PF,HA,1,#ED462F,circle,#ED462F,resistant,resistant,NA,NA,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698487,ERS026684,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,267_BE_25,50.96356,5.500185,25,t087,NA,Belgium,#3C8106,circle,GENK,PF,CO,0,#76F013,circle,#FFF734,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698486,ERS026686,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,171_BE_8,50.47788,4.187975,8,t2054,NA,Belgium,#3C8106,circle,LA LOUVIERE,BC,CO,0,#76F013,circle,#FFF734,NA,NA,resistant,NA,NA,NA,NA,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698305,ERS026681,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,283_BG_72,43.41648,24.63092,72,t148,NA,Bulgaria,#FFFFFF,circle,Pleven,BC,CO,0,#76F013,circle,#76F013,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698303,ERS026683,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,100_BE_22,50.85128,2.884192,22,t709,NA,Belgium,#3C8106,circle,IEPER,BC,CO,0,#76F013,circle,#FFF734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698302,ERS026688,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,141_BG_239,42.64987,23.38783,239,t030,III,Bulgaria,#FFFFFF,circle,Sofia,BC,HA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,resistant,NA,resistant,resistant,resistant,resistant,resistant,NA,NA,resistant,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698464,ERS026689,ERX012515,ERR033264,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033264/ERR033264_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033264/4270_6#0.srf,ftp.sra.ebi.ac.uk/vol1/err/ERR033/ERR033264,140_BG_239,42.64987,23.38783,239,t030,III,Bulgaria,#FFFFFF,circle,Sofia,PF,HA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,resistant,NA,resistant,resistant,resistant,resistant,resistant,NA,NA,resistant,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698306,ERS026680,ERX2004386,ERR033265,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033265/ERR033265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033265/ERR033265_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033265/4270_6#1.srf,NA,47_BE_45,51.20941,3.22523,45,t740,IVk*,Belgium,#3C8106,circle,Brugge,BC,HA,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,NA,NA,NA,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698305,ERS026681,ERX2004396,ERR033267,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033267/ERR033267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033267/ERR033267_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033267/4270_6#11.srf,NA,283_BG_72,43.41648,24.63092,72,t148,NA,Bulgaria,#FFFFFF,circle,Pleven,BC,CO,0,#76F013,circle,#76F013,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698461,ERS026691,ERX2004397,ERR033268,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033268/ERR033268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033268/ERR033268_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033268/4270_6#12.srf,NA,179_BG_5,42.13836,24.76637,5,t855,I,Bulgaria,#FFFFFF,circle,Plovdiv,PF,HA,1,#ED462F,circle,#ED462F,resistant,resistant,NA,NA,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698460,ERS026690,ERX2004387,ERR033269,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033269/ERR033269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033269/ERR033269_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033269/4270_6#2.srf,NA,150_BE_8,50.37672,4.413766,8,t008,IVa,Belgium,#3C8106,circle,MONTIGNIES-LE-TILLEUL,BC,CO,1,#ED462F,circle,#ED462F,resistant,resistant,resistant,resistant,resistant,NA,resistant,NA,NA,NA,NA,NA,NA,NA,NA,PVL,chp,sak,scn,NA,NA,NA,NA,acr
PRJEB2478,SAMEA698464,ERS026689,ERX2004388,ERR033270,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033270/ERR033270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033270/ERR033270_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033270/4270_6#3.srf,NA,140_BG_239,42.64987,23.38783,239,t030,III,Bulgaria,#FFFFFF,circle,Sofia,PF,HA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,resistant,NA,resistant,resistant,resistant,resistant,resistant,NA,NA,resistant,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698302,ERS026688,ERX2004389,ERR033271,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033271/ERR033271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033271/ERR033271_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033271/4270_6#4.srf,NA,141_BG_239,42.64987,23.38783,239,t030,III,Bulgaria,#FFFFFF,circle,Sofia,BC,HA,1,#ED462F,circle,#FFF734,resistant,resistant,resistant,resistant,NA,resistant,resistant,resistant,resistant,resistant,NA,NA,resistant,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698486,ERS026686,ERX2004391,ERR033273,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033273/ERR033273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033273/ERR033273_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033273/4270_6#6.srf,NA,171_BE_8,50.47788,4.187975,8,t2054,NA,Belgium,#3C8106,circle,LA LOUVIERE,BC,CO,0,#76F013,circle,#FFF734,NA,NA,resistant,NA,NA,NA,NA,resistant,resistant,NA,NA,NA,NA,NA,NA,NA,NA,sak,scn,sea,NA,NA,NA,NA
PRJEB2478,SAMEA698309,ERS026685,ERX2004392,ERR033274,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033274/ERR033274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033274/ERR033274_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033274/4270_6#7.srf,NA,181_BE_5,50.96356,5.500185,5,t002,NA,Belgium,#3C8106,circle,GENK,PF,CO,0,#76F013,circle,#FFF734,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
PRJEB2478,SAMEA698487,ERS026684,ERX2004393,ERR033275,1280,Staphylococcus aureus,ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033275/ERR033275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033275/ERR033275_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR033/ERR033275/4270_6#8.srf,NA,267_BE_25,50.96356,5.500185,25,t087,NA,Belgium,#3C8106,circle,GENK,PF,CO,0,#76F013,circle,#FFF734,resistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chp,sak,scn,NA,NA,NA,NA,NA
