study_accession,sample_accession,ENA accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Names,Year,Sex,Country,BAPS,MLST,NGMAST,penA,Lineage,GGI,pCryptic (BLAST),pBlaTEM (BLAST),pBlaTEM type (isPCR),pConjugative (BLAST),pConjugative tetM type (isPCR),B-LAC,SPT SIR,TET MIC,PENG MIC,CIP MIC,CFM MIC,CRO MIC,AZM MIC,folP 228S,rpsJ 57M,ponA 421P,porB type,porB 120K,porB 121D,porB 121N,rpoB 553N,mtrR       -53Adel,mtrR 45D,gyrA 91F,gyrA 95G,gyrA 95N,parC 86N,parC 87I,parC 87R,parC 88P,parE 410V,penA 311V,penA 312M,penA 316T,penA 483S,penA 501P,penA 501V,penA 542S,penA 545S,penA 551S,23S A2045G,23S C2597T,16S C1184T,tetM,blaTEM
PRJEB4024,SAMEA3905804,ERS1092938,ERX1518732,ERR1448254,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1448254/ERR1448254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1448254/ERR1448254_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR144/ERR1448254/WHO_V.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR144/ERR1448254/WHO_V.bam.bai,NA,395-12 (WHO_V),2012,NA,Sweden,8,10314,8927,penA.5,A,yes,yes,yes,Asia,no,NA,POS,S,3,>32,>32,0.016,0.047,>256,yes,yes,yes,porB1b,yes,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes
PRJEB4024,SAMEA3905805,ERS1092939,ERX1518733,ERR1448255,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1448255/ERR1448255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1448255/ERR1448255_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR144/ERR1448255/WHO_Z.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR144/ERR1448255/WHO_Z.bam.bai,NA,A8806 (WHO_Z),2013,F,Australia,9,7363,4015,penA.64,A,yes,yes,no,NA,no,NA,NEG,S,3,2,>32,1.5,0.5,1,yes,yes,yes,porB1b,yes,yes,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no
PRJEB4024,SAMEA2074540,ERS248586,ERX322732,ERR349896,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349896/ERR349896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349896/ERR349896_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349896/10356_1#11.cram,NA,10356_1_11,2008,M,Chile,8,1901,3795,penA.5,A,yes,yes,no,NA,no,NA,NEG,S,1,1,6,0.016,0.023,0.75,yes,yes,yes,porB1b,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072159,ERS248587,ERX322733,ERR349897,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349897/ERR349897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349897/ERR349897_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349897/10356_1#12.cram,NA,10356_1_12,2008,M,Ecuador,5,1024,3771,penA.14,B,yes,yes,yes,Africa,yes,Dutch,POS,S,12,1.5,0.006,0.016,0.006,0.064,no,yes,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes
PRJEB4024,SAMEA2074563,ERS248588,ERX322734,ERR349898,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349898/ERR349898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349898/ERR349898_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349898/10356_1#13.cram,NA,10356_1_13 (WHO_F),1990,NA,Canada,4,10934,3303,penA.15,B,yes,no,no,NA,no,NA,NEG,S,0.25,0.032,0.004,0.016,0.002,0.125,no,no,no,porB1a,NA,NA,NA,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074541,ERS248589,ERX322735,ERR349899,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349899/ERR349899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349899/ERR349899_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349899/10356_1#14.cram,NA,10356_1_14 (WHO_O),1991,NA,Canada,2,1902,495,penA.12,A,no,yes,yes,Africa,yes,NA,POS,>1024,1,32,0.008,0.016,0.032,0.25,yes,yes,yes,porB1b,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes
PRJEB4024,SAMEA2072307,ERS248590,ERX322736,ERR349900,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349900/ERR349900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349900/ERR349900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349900/10356_1#15.cram,NA,10356_1_15,1998,M,USA,7,7367,270,penA.69,A,yes,yes,no,NA,no,NA,NEG,S,1.5,0.5,32,0.016,0.004,0.125,yes,yes,yes,porB1b,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074564,ERS248591,ERX322737,ERR349901,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349901/ERR349901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349901/ERR349901_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349901/10356_1#16.cram,NA,10356_1_16,1998,M,USA,7,1580,64,penA.73,A,no,yes,no,NA,no,NA,NEG,S,0.75,0.38,0.002,0.016,0.004,0.094,yes,yes,no,porB1b,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074542,ERS248592,ERX322738,ERR349902,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349902/ERR349902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349902/ERR349902_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349902/10356_1#17.cram,NA,10356_1_17,1998,M,USA,5,1584,26,penA.14,B,yes,yes,no,NA,yes,NA,NEG,S,0.38,0.19,0.002,0.016,0.002,0.094,yes,yes,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072308,ERS248593,ERX322739,ERR349903,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349903/ERR349903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349903/ERR349903_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349903/10356_1#18.cram,NA,10356_1_18,1998,M,USA,5,1584,16113,penA.14,B,yes,yes,no,NA,yes,NA,NEG,S,0.38,0.25,0.003,0.016,0.004,0.125,yes,yes,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074565,ERS248594,ERX322740,ERR349904,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349904/ERR349904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349904/ERR349904_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349904/10356_1#19.cram,NA,10356_1_19,1998,M,USA,5,1584,272,penA.14,B,yes,yes,no,NA,yes,NA,NEG,S,0.38,0.25,0.002,0.016,0.003,0.064,yes,yes,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074543,ERS248595,ERX322741,ERR349905,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349905/ERR349905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349905/ERR349905_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349905/10356_1#20.cram,NA,10356_1_20 (WHO_P),1999,NA,USA,7,8127,3305,penA.2,A,no,yes,no,NA,no,NA,NEG,S,0.5,0.25,0.004,0.016,0.004,2,yes,yes,no,porB1b,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072309,ERS248596,ERX322742,ERR349906,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349906/ERR349906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349906/ERR349906_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349906/10356_1#21.cram,NA,10356_1_21,2003,NA,USA,8,1901,925,penA.10,A,yes,yes,no,NA,no,NA,NEG,S,3,6,32,0.38,0.125,0.25,yes,yes,yes,porB1b,yes,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no
PRJEB4024,SAMEA2074566,ERS248597,ERX322743,ERR349907,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349907/ERR349907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349907/ERR349907_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349907/10356_1#22.cram,NA,10356_1_22,1986,NA,UK,5,1931,6207,penA.22,B,yes,yes,yes,Toronto/Rio,no,NA,POS,S,0.5,24,0.003,0.016,0.004,0.094,no,yes,no,porB1b,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
PRJEB4024,SAMEA2074544,ERS248598,ERX322744,ERR349908,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349908/ERR349908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349908/ERR349908_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349908/10356_1#23.cram,NA,10356_1_23,1989,NA,UK,5,8114,173,penA.22,B,yes,yes,no,NA,no,NA,NEG,S,0.19,0.19,0.002,0.016,0.003,0.19,no,no,no,porB1b,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072310,ERS248599,ERX322745,ERR349909,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349909/ERR349909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349909/ERR349909_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349909/10356_1#24.cram,NA,10356_1_24,1989,NA,UK,4,1918,12,penA.22,A,yes,no,no,NA,no,NA,NEG,S,0.38,0.25,0.002,0.016,0.006,0.047,no,yes,no,porB1b,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074545,ERS248601,ERX322746,ERR349910,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349910/ERR349910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349910/ERR349910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349910/10356_1#25.cram,NA,10356_1_25,1989,NA,UK,6,1594,6208,penA.1,B,yes,yes,no,NA,no,NA,NEG,S,0.094,0.064,0.002,0.016,0.008,0.032,no,no,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072311,ERS248602,ERX322747,ERR349911,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349911/ERR349911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349911/ERR349911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349911/10356_1#26.cram,NA,10356_1_26,1990,NA,UK,4,1906,8,penA.0,B,yes,yes,no,NA,no,NA,NEG,S,0.19,0.012,0.003,0.016,0.002,0.094,no,no,no,porB1a,NA,NA,NA,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074568,ERS248603,ERX322748,ERR349912,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349912/ERR349912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349912/ERR349912_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349912/10356_1#27.cram,NA,10356_1_27,1993,NA,UK,4,8152,170,penA.19,A,yes,yes,no,NA,no,NA,NEG,S,0.75,0.19,0.002,0.016,0.002,0.094,yes,yes,yes,porB1b,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074546,ERS248604,ERX322749,ERR349913,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349913/ERR349913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349913/ERR349913_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349913/10356_1#28.cram,NA,10356_1_28,1993,NA,UK,4,1024,175,penA.2,B,yes,yes,yes,Africa,no,NA,NEG,S,0.5,4,0.002,0.016,0.002,0.032,yes,yes,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
PRJEB4024,SAMEA2072312,ERS248605,ERX322750,ERR349914,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349914/ERR349914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349914/ERR349914_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349914/10356_1#29.cram,NA,10356_1_29,1993,NA,UK,2,10899,176,penA.19,A,no,yes,no,NA,no,NA,NEG,S,0.5,0.75,0.002,0.016,0.008,0.19,yes,yes,no,porB1b,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074569,ERS248606,ERX322751,ERR349915,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349915/ERR349915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349915/ERR349915_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349915/10356_1#30.cram,NA,10356_1_30,1993,NA,UK,9,7363,177,penA.2,A,no,yes,no,NA,no,NA,NEG,S,2,1,0.19,0.016,0.023,0.125,yes,yes,yes,porB1b,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2074547,ERS248607,ERX322752,ERR349916,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349916/ERR349916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349916/ERR349916_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349916/10356_1#31.cram,NA,10356_1_31,1993,NA,UK,2,1920,178,penA.9,A,yes,yes,no,NA,no,NA,NEG,S,2,2,0.006,0.032,0.047,0.125,yes,yes,yes,porB1b,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
PRJEB4024,SAMEA2072313,ERS248608,ERX322753,ERR349917,485,Neisseria gonorrhoeae,ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349917/ERR349917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR349/ERR349917/ERR349917_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR349/ERR349917/10356_1#32.cram,NA,10356_1_32,1998,M,Denmark,5,1585,41,penA.22,B,yes,yes,no,NA,no,NA,NEG,S,0.19,0.19,0.002,0.016,0.002,0.094,no,no,no,porB1b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
